レースID,年,月,日,土曜日,日曜日,その他,新馬,未勝利,1勝クラス,2勝クラス,3勝クラス,オープン,G1,G2,G3,L,OP,JG1,JG2,JG3,芝,ダート,障害,距離,札幌競馬場,函館競馬場,福島競馬場,新潟競馬場,中山競馬場,東京競馬場,中京競馬場,京都競馬場,阪神競馬場,小倉競馬場,右,左,その他,A,B,C,D,外,内,2周,晴,曇,小雨,雨,小雪,雪,天候:その他,良,稍,重,不,3歳,2歳,3歳以上,4歳以上,牝馬限定戦,馬齢,定量,別定,ハンデ,頭数,枠番,馬番,馬名,馬ID,牡馬,牝馬,騙馬,馬齢,斤量,騎手,騎手ID,美浦,栗東,海外,調教師,調教師ID,馬体重,増減,単勝オッズ,最低複勝オッズ,最高複勝オッズ,単勝人気,オッズ取得時刻
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,1,1,セットアップ,-10,1,0,0,4,57.0,浜中,-10,1,0,0,鹿戸,-10,484,-8,13.6,3.0,5.0,5,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,2,2,マイネルブリックス,-10,1,0,0,4,57.0,丹内,-10,1,0,0,黒岩,-10,474,8,18.9,2.9,5.0,8,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,3,3,ドナベティ,-10,0,1,0,4,55.0,武豊,-10,0,1,0,矢作,-10,430,2,8.3,1.8,2.9,3,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,4,4,ケイアイセナ,-10,1,0,0,6,57.0,藤岡佑,-10,0,1,0,平田,-10,482,-2,3.0,1.3,1.8,2,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,5,5,グランスラムアスク,-10,0,1,0,6,55.0,古川奈,-10,0,1,0,矢作,-10,464,6,109.0,13.1,23.0,12,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,5,6,ソリダリティ,-10,1,0,0,6,57.0,佐々木,-10,0,1,0,西園翔,-10,524,10,12.0,2.1,3.4,4,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,6,7,コンクシェル,-10,0,1,0,5,57.0,横山武,-10,0,1,0,清水久,-10,486,2,15.0,3.5,6.0,6,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,6,8,ディオスバリエンテ,-10,0,0,1,7,57.0,鮫島駿,-10,1,0,0,堀,-10,480,-4,17.6,3.1,5.3,7,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,7,9,カヨウネンカ,-10,0,1,0,6,55.0,黛,-10,1,0,0,斎藤誠,-10,466,-2,25.9,3.8,6.6,10,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,7,10,コントラポスト,-10,1,0,0,5,58.0,横山和,-10,1,0,0,菊沢,-10,470,-4,2.7,1.1,1.4,1,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,8,11,サムハンター,-10,1,0,0,7,57.0,斎藤,-10,0,1,0,高橋康,-10,490,-6,55.9,7.1,12.5,11,
202502011011,2025,07,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-1,8,12,ウインシュクラン,-10,0,0,1,7,57.0,松岡,-10,1,0,0,鹿戸,-10,468,-4,20.4,3.6,6.3,9,
